WoCID,Accuracy,is_low,p_low_accuracy,risk_tertile,risk_decile,Status,Year_of_record,distance_m,strahler,basin_id,Crayfish_scientific_name,lat_or,long_or,lat_snap,long_snap
WF9473,Low,1,0.6363182805951504,high risk,8,Alien,2016.0,138.2335897,1,1173988,Procambarus clarkii,37.0977778,-6.4625,37.096806,-6.461528
WF9474,Low,1,0.6392239470479208,high risk,8,Alien,1984.0,344.0309114,2,1300174,Procambarus clarkii,37.116598,-118.13426,37.114179,-118.136679
WF9475,Low,1,0.5361418862948707,high risk,7,Alien,2016.0,169.9172343,6,1173988,Procambarus clarkii,37.1238889,-6.4886111,37.125417,-6.488611
WF9476,Low,1,0.5219637540704634,high risk,7,Alien,1979.0,4.692996174,3,1173988,Procambarus clarkii,37.126768,-6.497464,37.126735,-6.497431
WF9477,Low,1,0.9265769922162728,high risk,10,Alien,1959.0,20.34870352,3,1320238,Procambarus clarkii,37.1269,-120.2605,37.127083,-120.2605
WF9478,Low,1,0.526137184617898,high risk,7,Alien,1983.0,45.70118658,4,1173988,Procambarus clarkii,37.127506,-6.498525,37.127917,-6.498525
WF9479,Low,1,0.723871607327415,high risk,8,Alien,2017.0,97.03489168,1,1320238,Procambarus clarkii,37.1304491,-121.2213839,37.129583,-121.22125
WF9480,Low,1,0.589376598858889,high risk,8,Alien,2016.0,152.0352636,1,1173988,Procambarus clarkii,37.1316667,-6.1663889,37.132917,-6.167083
WF9481,Low,1,0.5401057839228602,high risk,7,Alien,1982.0,181.2480149,2,1173988,Procambarus clarkii,37.133787,-6.150468,37.135417,-6.150468
WF9482,Low,1,0.29775714208899867,medium risk,6,Native,2010.0,56.391975,1,55849,Procambarus clarkii,37.1383,-89.3425,37.137917,-89.342083
WF9483,Low,1,0.6803600350205936,high risk,8,Alien,2016.0,39.50962141,1,1173988,Procambarus clarkii,37.1425,-6.6869444,37.142778,-6.687222
WF9484,Low,1,0.5483014650798608,high risk,7,Alien,1985.0,166.0142861,1,1173988,Procambarus clarkii,37.144757,-6.157039,37.14625,-6.157039
WF9485,Low,1,0.5142470034541776,high risk,7,Alien,1974.0,137.5032946,1,1173988,Procambarus clarkii,37.149485,-6.152449,37.148518,-6.151482
WF9486,Low,1,0.18116205615947734,medium risk,5,Native,1980.0,1.15212129,3,55849,Procambarus clarkii,37.153536,-89.04457,37.153536,-89.044583
WF9487,Low,1,0.5361517639371368,high risk,7,Alien,1954.0,199.6708858,3,1117487,Procambarus clarkii,37.153673,138.352703,37.152083,138.35375
WF9488,Low,1,0.6260918745300443,high risk,8,Alien,2016.0,281.6008653,1,1173988,Procambarus clarkii,37.1541667,-6.0061111,37.152083,-6.007917
WF9489,Low,1,0.7609145356676531,high risk,8,Alien,2017.0,0.617321581,4,1173370,Procambarus clarkii,37.1561394,-7.6961479,37.156144,-7.696144
WF9490,Low,1,0.9474818113840504,high risk,10,Alien,2018.0,9.229193398,2,1319888,Procambarus clarkii,37.1655,-121.6555,37.165417,-121.6555
WF9491,Low,1,0.9483054624881315,high risk,10,Alien,2018.0,3.780960169,1,1319888,Procambarus clarkii,37.1660049,-121.6540481,37.165978,-121.654022
WF9492,Low,1,0.6051444956832076,high risk,8,Alien,2016.0,60.51885879,5,1173988,Procambarus clarkii,37.1683,-6.6214,37.1683,-6.622083
WF9493,Low,1,0.9711887542205777,high risk,10,Alien,2018.0,36.86526995,6,1319888,Procambarus clarkii,37.1686526,-121.6500051,37.168912,-121.649746
WF9494,Low,1,0.9551945804294787,high risk,10,Alien,2018.0,23.96388819,6,1319888,Procambarus clarkii,37.1689083,-121.6500783,37.169077,-121.64991
WF9495,Low,1,0.9680331694150885,high risk,10,Alien,2018.0,32.93784147,6,1319888,Procambarus clarkii,37.1689333,-121.6502306,37.169165,-121.649999
WF9496,Low,1,0.9551945804294787,high risk,10,Alien,2018.0,35.192175,6,1319888,Procambarus clarkii,37.1689416,-121.6502697,37.169189,-121.650022
WF9497,Low,1,0.6039183050808059,high risk,8,Alien,2016.0,50.03779553,1,1173988,Procambarus clarkii,37.1708,-6.1272,37.17125,-6.1272
WF9498,Low,1,0.8620802962244722,high risk,9,Alien,2018.0,191.69406,2,1320238,Procambarus clarkii,37.1753592,-120.8023374,37.174011,-120.800989
WF9499,Low,1,0.7627027550295696,high risk,8,Alien,2017.0,58.26623302,3,1173370,Procambarus clarkii,37.179893,-7.890912,37.180417,-7.890912
WF9500,Low,1,0.7521266281693172,high risk,8,Alien,2017.0,92.02821218,3,1167595,Procambarus clarkii,37.1808395,-7.962985,37.18125,-7.962083
WF9501,Low,1,0.8845459553764262,high risk,10,Alien,2017.0,29.28711285,2,1319505,Procambarus clarkii,37.183735,-122.004177,37.183529,-122.003971
WF9502,Low,1,0.9330732972355439,high risk,10,Alien,2014.0,113.7345667,2,1319505,Procambarus clarkii,37.1863,-121.7721,37.1871,-121.7729
WF9503,Low,1,0.767621800484109,high risk,8,Alien,2017.0,59.28417077,3,1167595,Procambarus clarkii,37.1864,-8.0864,37.186817,-8.085983
WF9504,Low,1,0.949354130083773,high risk,10,Alien,2017.0,103.0155348,6,1319888,Procambarus clarkii,37.188685,-121.705134,37.18941,-121.70441
WF9505,Low,1,0.9526151165069089,high risk,10,Alien,2017.0,54.20728988,6,1319888,Procambarus clarkii,37.1917047,-121.7083003,37.192086,-121.707919
WF9506,Low,1,0.9526151165069089,high risk,10,Alien,2017.0,76.79473372,6,1319888,Procambarus clarkii,37.1919867,-121.7089,37.192527,-121.70836
WF9507,Low,1,0.615163887722589,high risk,8,Alien,2018.0,183.7477112,1,1173988,Procambarus clarkii,37.1937917,-6.1142083,37.195417,-6.114583
WF9508,Low,1,0.6504608508252443,high risk,8,Alien,2018.0,1.580429362,2,55946,Procambarus clarkii,37.200655,-78.4489667,37.200644,-78.448978
WF9509,Low,1,0.6694239743880424,high risk,8,Alien,2018.0,24.28289397,2,55946,Procambarus clarkii,37.2009003,-78.449575,37.201071,-78.449404
WF9510,Low,1,0.8842448694175682,high risk,10,Alien,2017.0,4.691102584,3,1315910,Procambarus clarkii,37.2053,-122.3669,37.205267,-122.366933
WF9511,Low,1,0.7949005026952242,high risk,9,Alien,2017.0,74.98246331,5,1167595,Procambarus clarkii,37.2096024,-8.0106573,37.21013,-8.01013
WF9512,Low,1,0.7953463568750716,high risk,9,Alien,2016.0,40.17730676,5,1167595,Procambarus clarkii,37.2105024,-8.0110677,37.210785,-8.010785
WF9513,Low,1,0.9821078251216665,high risk,10,Alien,2018.0,33.70806964,5,1319505,Procambarus clarkii,37.2137451,-121.8350525,37.213982,-121.834815
WF9514,Low,1,0.9567518856207051,high risk,10,Alien,2017.0,90.84253233,1,1319888,Procambarus clarkii,37.220455,-121.7481533,37.22125,-121.747917
WF9515,Low,1,0.946357718901111,high risk,10,Alien,2017.0,16.20378713,1,1319888,Procambarus clarkii,37.22125,-121.7481,37.22125,-121.747917
WF9516,Low,1,0.9522264990374762,high risk,10,Alien,2017.0,27.00455407,1,1319888,Procambarus clarkii,37.2213193,-121.7482093,37.22125,-121.747917
WF9517,Low,1,0.946357718901111,high risk,10,Alien,2017.0,21.95428924,1,1319888,Procambarus clarkii,37.2213566,-121.7481257,37.22125,-121.747917
WF9518,Low,1,0.9567518856207051,high risk,10,Alien,2017.0,33.26756592,1,1319888,Procambarus clarkii,37.2213721,-121.74826,37.22125,-121.747917
WF9519,Low,1,0.9522264990374762,high risk,10,Alien,2017.0,19.92933234,1,1319888,Procambarus clarkii,37.221375,-121.7480783,37.22125,-121.747917
WF9520,Low,1,0.08907287749370207,low risk,4,Alien,2018.0,31.46821363,4,55849,Procambarus clarkii,37.2268,-80.4277,37.227083,-80.4277
WF9521,Low,1,0.9492099665131202,high risk,10,Alien,2013.0,53.70723387,1,1319505,Procambarus clarkii,37.2359,-121.9724,37.235417,-121.9724
WF9522,Low,1,0.9551218924275727,high risk,10,Alien,2009.0,21.94839583,1,1319505,Procambarus clarkii,37.2360725,-121.8899307,37.235918,-121.890085
WF9523,Low,1,0.7732031848694915,high risk,9,Alien,2017.0,43.64408529,4,1167595,Procambarus clarkii,37.2383575,-8.1681347,37.23875,-8.168135
WF9524,Low,1,0.7702462297211604,high risk,8,Alien,2017.0,81.8123237,4,1167595,Procambarus clarkii,37.2387505,-8.1699018,37.239326,-8.169326
WF9525,Low,1,0.9813523983331442,high risk,10,Alien,2018.0,7.347382582,5,1319505,Procambarus clarkii,37.2405,-121.9695,37.2405,-121.969583
WF9526,Low,1,0.9534798567466696,high risk,10,Alien,2018.0,27.79877529,1,1319505,Procambarus clarkii,37.241,-121.9702,37.24125,-121.9702
WF9527,Low,1,0.9720043141487248,high risk,10,Alien,2007.0,24.95971335,2,1319505,Procambarus clarkii,37.2441025,-121.8770828,37.243927,-121.876907
WF9528,Low,1,0.9821741479198245,high risk,10,Alien,2018.0,85.27543473,5,1319505,Procambarus clarkii,37.2445,-121.9668,37.2451,-121.9674
WF9529,Low,1,0.6204322403911251,high risk,8,Alien,1989.0,142.1244078,1,1320238,Procambarus clarkii,37.2461,-119.6094,37.2471,-119.6104
WF9530,Low,1,0.5743297522498221,high risk,7,Alien,2017.0,71.0715436,2,1112906,Procambarus clarkii,37.2474883,138.3689883,37.246988,138.369488
WF9531,Low,1,0.5987934427489112,high risk,8,Native,2017.0,151.9183975,3,55849,Procambarus clarkii,37.2777,-89.4512,37.2777,-89.452917
WF9532,Low,1,0.9779692655681022,high risk,10,Alien,1980.0,10.56353461,6,1319888,Procambarus clarkii,37.280322,-121.810622,37.280417,-121.810622
WF9533,Low,1,0.8678348959165572,high risk,9,Alien,2018.0,16.15667,3,1320225,Procambarus clarkii,37.2827717,-122.3724573,37.282917,-122.372457
WF9534,Low,1,0.6959004162353177,high risk,8,Native,2016.0,83.39632588,6,55849,Procambarus clarkii,37.2905,-89.0817,37.29125,-89.0817
WF9535,Low,1,0.5739179521500546,high risk,7,Native,2016.0,77.40291044,6,55849,Procambarus clarkii,37.2905539,-89.0819469,37.29125,-89.081947
WF9536,Low,1,0.5739179521500546,high risk,7,Native,2016.0,70.72008435,6,55849,Procambarus clarkii,37.290614,-89.082566,37.29125,-89.082566
WF9537,Low,1,0.97117679509771,high risk,10,Alien,2016.0,86.53094191,2,1319505,Procambarus clarkii,37.297503,-121.92878,37.298112,-121.929389
WF9538,Low,1,0.9281354962357257,high risk,10,Alien,2014.0,78.75845679,1,1320238,Procambarus clarkii,37.3021632,-120.4829677,37.302083,-120.482083
WF9539,Low,1,0.9816661989240697,high risk,10,Alien,2016.0,18.89665389,5,1319505,Procambarus clarkii,37.3072,-121.9139,37.307067,-121.913767
WF9540,Low,1,0.8387980216292596,high risk,9,Alien,2017.0,18.89607608,1,1320225,Procambarus clarkii,37.313,-122.1884,37.313133,-122.188533
WF9541,Low,1,0.9651292778310477,high risk,10,Alien,2018.0,40.28317072,4,1320052,Procambarus clarkii,37.313175,-122.0632945,37.313175,-122.06375
WF9542,Low,1,0.9377514266217414,high risk,10,Alien,2018.0,63.9338915,1,1320052,Procambarus clarkii,37.3139,-122.0645,37.31345,-122.06405
WF9543,Low,1,0.0730707958180814,low risk,4,Native,1992.0,32.52892938,2,55849,Procambarus clarkii,37.351224,-88.675818,37.351453,-88.676047
WF9544,Low,1,0.9845213869063207,high risk,10,Alien,2017.0,39.52244165,6,1319888,Procambarus clarkii,37.3727172,-121.8882869,37.372917,-121.887917
WF9545,Low,1,0.9841473282666992,high risk,10,Alien,2017.0,38.40846614,6,1319888,Procambarus clarkii,37.3727479,-121.888296,37.372917,-121.887917
WF9546,Low,1,0.9790068991634926,high risk,10,Alien,2017.0,37.75609926,6,1319888,Procambarus clarkii,37.3727534,-121.8882914,37.372917,-121.887917
WF9547,Low,1,0.9815713030398449,high risk,10,Alien,2017.0,38.03761364,6,1319888,Procambarus clarkii,37.3727535,-121.8882951,37.372917,-121.887917
WF9548,Low,1,0.9686954612416283,high risk,10,Alien,2017.0,10.33876755,1,1319505,Procambarus clarkii,37.3741,-121.9328,37.3741,-121.932917
WF9549,Low,1,0.17813090485015293,medium risk,5,Native,2016.0,284.0204426,1,55849,Procambarus clarkii,37.3769,-88.9353,37.375417,-88.937917
WF9550,Low,1,0.9764597908288116,high risk,10,Alien,2017.0,6.071355404,6,1319888,Procambarus clarkii,37.3778624,-121.8941854,37.377917,-121.894185
WF9551,Low,1,0.9725988584721911,high risk,10,Alien,2017.0,2.012631331,6,1319888,Procambarus clarkii,37.3778989,-121.894134,37.377917,-121.894134
WF9552,Low,1,0.9766060800780797,high risk,10,Alien,2017.0,153.1823755,6,1319888,Procambarus clarkii,37.3792946,-121.8952154,37.377917,-121.895215
WF9553,Low,1,0.5802778533101683,high risk,7,Alien,2016.0,19.72712284,2,1173988,Procambarus clarkii,37.3838889,-3.7186111,37.38375,-3.71875
WF9554,Low,1,0.6181009953075096,high risk,8,Alien,1978.0,50.4144015,2,1087706,Procambarus clarkii,37.399716,141.011827,37.399361,141.011472
WF9555,Low,1,0.9350168662825429,high risk,10,Alien,2017.0,1.846118993,1,1319629,Procambarus clarkii,37.403958,-122.15815,37.403971,-122.158137
WF9556,Low,1,0.911012649244419,high risk,10,Alien,2016.0,7.100431618,5,1318238,Procambarus clarkii,37.4047,-122.2371,37.40465,-122.23715
WF9557,Low,1,0.9677488454106256,high risk,10,Alien,2018.0,28.61315918,3,1319629,Procambarus clarkii,37.4090947,-122.1380022,37.409296,-122.138204
WF9558,Low,1,0.9343076629988604,high risk,10,Alien,2011.0,38.91828541,5,1318238,Procambarus clarkii,37.4109,-122.2377,37.41125,-122.2377
WF9559,Low,1,0.9603639279623659,high risk,10,Alien,2017.0,150.2442801,2,1320052,Procambarus clarkii,37.4155807,-122.0696182,37.415581,-122.067917
WF9560,Low,1,0.9467343682074916,high risk,10,Alien,2017.0,160.8811638,1,1320052,Procambarus clarkii,37.4217,-122.0777,37.422833,-122.078833
WF9561,Low,1,0.9500349309716237,high risk,10,Alien,2016.0,146.2556039,1,1320052,Procambarus clarkii,37.421751,-122.077855,37.422781,-122.078885
WF9562,Low,1,0.9525588942505584,high risk,10,Alien,2018.0,66.71706596,5,1319629,Procambarus clarkii,37.44065,-122.1124583,37.44125,-122.112458
WF9563,Low,1,0.7417495962813511,high risk,8,Alien,2017.0,16.83766098,6,1172745,Procambarus clarkii,37.4466744,-7.8560629,37.446556,-7.855944
WF9564,Low,1,0.8942076219045512,high risk,10,Alien,2018.0,35.49274133,1,1319582,Procambarus clarkii,37.4559,-121.8639,37.45615,-121.86365
WF9565,Low,1,0.8790512643503459,high risk,10,Alien,2016.0,2.900440241,2,1314317,Procambarus clarkii,37.4801347,-122.432406,37.480114,-122.432386
WF9566,Low,1,0.9739623848235817,high risk,10,Alien,2018.0,27.32949143,3,1319582,Procambarus clarkii,37.4960466,-121.9155909,37.49625,-121.915417
WF9567,Low,1,0.7730221481998378,high risk,9,Alien,2017.0,21.4161783,6,1173375,Procambarus clarkii,37.5118904,-8.4758339,37.512083,-8.475834
WF9568,Low,1,0.8620699440467782,high risk,9,Alien,2015.0,33.0684997,7,1320238,Procambarus clarkii,37.5189,-120.4151,37.518667,-120.415333
WF9569,Low,1,0.9558851909286713,high risk,10,Alien,2015.0,14.19216108,1,1320238,Procambarus clarkii,37.5232,-120.8616,37.5233,-120.8617
WF9570,Low,1,0.9499213087663155,high risk,10,Alien,2018.0,79.36214102,1,1320238,Procambarus clarkii,37.5257217,-120.8553968,37.525417,-120.854583
WF9571,Low,1,0.44478903953214993,medium risk,7,Alien,2018.0,52.08433251,1,1173988,Procambarus clarkii,37.5264,-5.8638,37.526767,-5.863433
WF9572,Low,1,0.961348786773573,high risk,10,Alien,2018.0,96.16273716,3,1319582,Procambarus clarkii,37.5276656,-121.9381879,37.528343,-121.93751
WF9573,Low,1,0.7669378191920729,high risk,8,Alien,1962.0,251.0243391,1,56196,Procambarus clarkii,37.538189,-76.850208,37.53625,-76.84875
WF9574,Low,1,0.939589001631741,high risk,10,Alien,1995.0,520.6657144,1,1319631,Procambarus clarkii,37.542159,-122.08579,37.54625,-122.082917
WF9575,Low,1,0.8828592844885824,high risk,10,Alien,2017.0,179.3511117,1,1306417,Procambarus clarkii,37.5447646,-122.5027633,37.543501,-122.501499
WF9576,Low,1,0.8828592844885824,high risk,10,Alien,2017.0,179.3695244,1,1306417,Procambarus clarkii,37.544765,-122.502763,37.543501,-122.501499
WF9577,Low,1,0.9309619050585457,high risk,10,Alien,1950.0,890.8457361,1,1319473,Procambarus clarkii,37.55006,-122.09845,37.556338,-122.092172
WF9578,Low,1,0.9309619050585457,high risk,10,Alien,2015.0,175.5124613,1,1319473,Procambarus clarkii,37.5539,-122.0918,37.555417,-122.09125
WF9579,Low,1,0.9267110960682756,high risk,10,Alien,2012.0,54.13776259,1,1319473,Procambarus clarkii,37.555,-122.0901,37.555417,-122.090417
WF9580,Low,1,0.9266914159739296,high risk,10,Alien,1981.0,102.9510952,1,1319473,Procambarus clarkii,37.556416,-122.093727,37.557083,-122.092917
WF9581,Low,1,0.8925886403677099,high risk,10,Alien,1985.0,40.44068478,7,1319473,Procambarus clarkii,37.5567,-122.087796,37.556415,-122.088081
WF9582,Low,1,0.3817017321563634,medium risk,6,Alien,2007.0,270.730846,1,56184,Procambarus clarkii,37.55715,-79.084699,37.559583,-79.084583
WF9583,Low,1,0.46415369715863547,medium risk,7,Alien,2007.0,22.27753812,1,56184,Procambarus clarkii,37.55919,-79.08633,37.559347,-79.086487
WF9584,Low,1,0.46415369715863547,medium risk,7,Alien,2016.0,23.69642639,1,56184,Procambarus clarkii,37.5597,-79.0858,37.559867,-79.085967
WF9585,Low,1,0.40478428155206686,medium risk,7,Alien,2007.0,4.682525794,1,56184,Procambarus clarkii,37.559865,-79.086034,37.559832,-79.086001
WF9586,Low,1,0.5512014052862162,high risk,7,Alien,2016.0,0.026441159,2,1173994,Procambarus clarkii,37.5675,-6.7383333,37.5675,-6.738333
WF9587,Low,1,0.9417390550777708,high risk,10,Alien,1995.0,117.9291296,2,1319473,Procambarus clarkii,37.568111,-122.016579,37.567083,-122.01625
WF9588,Low,1,0.5288446346236729,high risk,7,Native,2018.0,162.4511756,1,55849,Procambarus clarkii,37.575638,-89.4391811,37.574493,-89.440326
WF9589,Low,1,0.4569488123840036,medium risk,7,Alien,2016.0,23.69335756,5,1173994,Procambarus clarkii,37.5847,-6.5483,37.584867,-6.548467
WF9590,Low,1,0.8314536037229058,high risk,9,Alien,1959.0,0.709378365,7,1320238,Procambarus clarkii,37.58576,-121.12577,37.585765,-121.125765
WF9591,Low,1,0.6233860250206337,high risk,8,Alien,2002.0,90.00246447,1,1270103,Procambarus clarkii,37.611383,12.650737,37.612083,12.65125
WF9592,Low,1,0.8910237347233917,high risk,10,Alien,2015.0,248.2443846,3,1309866,Procambarus clarkii,37.6162,-122.4923,37.61445,-122.49055
WF9593,Low,1,0.8876886754583776,high risk,10,Alien,2002.0,85.10981182,6,1319473,Procambarus clarkii,37.6208,-121.7595,37.6214,-121.7589
WF9594,Low,1,0.635523256858995,high risk,8,Alien,2016.0,35.03694312,1,1270103,Procambarus clarkii,37.620835,12.641326,37.620588,12.641079
WF9595,Low,1,0.5681742953979568,high risk,7,Alien,2003.0,42.92130906,4,1270103,Procambarus clarkii,37.620864,12.643431,37.62125,12.643431
WF9596,Low,1,0.8941188363701631,high risk,10,Alien,2015.0,52.40625785,2,1310964,Procambarus clarkii,37.6216117,-122.4916017,37.622083,-122.491602
WF9597,Low,1,0.9005906000806868,high risk,10,Alien,2011.0,168.2937866,2,1310964,Procambarus clarkii,37.6235965,-122.4924432,37.622083,-122.492443
WF9598,Low,1,0.9463227008456937,high risk,10,Alien,2018.0,107.8037513,3,1319473,Procambarus clarkii,37.624316,-122.027503,37.625076,-122.026743
WF9599,Low,1,0.9016874139096059,high risk,10,Alien,2017.0,2.249886301,1,1319473,Procambarus clarkii,37.6267959,-122.0274018,37.62678,-122.027386
WF9600,Low,1,0.6223877125593283,high risk,8,Alien,1972.0,22.19284835,4,56196,Procambarus clarkii,37.626905,-76.962335,37.626905,-76.962083
WF9601,Low,1,0.6371386719796125,high risk,8,Alien,2018.0,26.94051808,1,56184,Procambarus clarkii,37.6298217,-77.6730583,37.629632,-77.672868
WF9602,Low,1,0.93179669066675,high risk,10,Alien,2017.0,60.97914192,2,1319473,Procambarus clarkii,37.6343502,-121.7756229,37.63478,-121.776053
WF9603,Low,1,0.5054715825423232,medium risk,7,Alien,2018.0,2.223902023,1,56184,Procambarus clarkii,37.63877,-78.72324,37.63875,-78.72324
WF9604,Low,1,0.8160857733597252,high risk,9,Alien,1990.0,81.18178216,1,1173375,Procambarus clarkii,37.646147,-8.711236,37.645417,-8.71125
WF9605,Low,1,0.02046286800411924,low risk,1,Alien,1982.0,131.7601827,1,55849,Procambarus clarkii,37.647229,-83.983253,37.648158,-83.982324
WF9606,Low,1,0.8664538933506066,high risk,9,Alien,2009.0,209.7139608,1,1319473,Procambarus clarkii,37.648136,-121.91329,37.64625,-121.91329
WF9607,Low,1,0.5563710567717906,high risk,7,Alien,2016.0,46.29052146,5,1173988,Procambarus clarkii,37.6566667,-6.2288889,37.657083,-6.228889
WF9608,Low,1,0.6703697482386505,high risk,8,Alien,1999.0,241.0489124,1,56196,Procambarus clarkii,37.661907,-76.999261,37.660417,-77.00125
WF9609,Low,1,0.9634543739454943,high risk,10,Alien,2018.0,87.53279471,6,1319473,Procambarus clarkii,37.6654628,-121.8760675,37.66625,-121.876068
WF9610,Low,1,0.9549501814386118,high risk,10,Alien,2017.0,22.23903591,6,1319473,Procambarus clarkii,37.66605,-121.8787833,37.66625,-121.878783
WF9611,Low,1,0.9467877710489975,high risk,10,Alien,2018.0,12.59845416,6,1319473,Procambarus clarkii,37.6661367,-121.8786026,37.66625,-121.878603
WF9612,Low,1,0.872750818938877,high risk,9,Alien,2000.0,127.0979503,2,1319229,Procambarus clarkii,37.684274,-121.996258,37.685417,-121.99625
WF9613,Low,1,0.8249183744769172,high risk,9,Alien,2016.0,4.679426708,7,1320238,Procambarus clarkii,37.6875,-121.2166,37.687533,-121.216633
WF9614,Low,1,0.8303868005460201,high risk,9,Alien,2005.0,2933.821854,1,1296145,Procambarus clarkii,37.6891,-25.4178,37.715417,-25.415417
WF9615,Low,1,0.7967417844545891,high risk,9,Alien,2005.0,2719.039759,3,1295750,Procambarus clarkii,37.68986,-25.47451,37.71375,-25.467917
WF9616,Low,1,0.6897503342266876,high risk,8,Alien,2001.0,47.92790145,3,1320238,Procambarus clarkii,37.69045,-120.318626,37.690788,-120.318288
WF9617,Low,1,0.8468789485696194,high risk,9,Alien,2005.0,3003.949412,2,1296091,Procambarus clarkii,37.69058,-25.5312,37.717083,-25.524583
WF9618,Low,1,0.9706701166439521,high risk,10,Alien,2012.0,158.2087325,4,1317678,Procambarus clarkii,37.6983393,-122.1210951,37.699455,-122.122211
WF9619,Low,1,0.4360736437871769,medium risk,7,Alien,2016.0,12.24578514,5,1173994,Procambarus clarkii,37.7066667,-6.4797222,37.706667,-6.479583
WF9620,Low,1,0.8910704897971297,high risk,10,Alien,2018.0,29.94484204,3,1311772,Procambarus clarkii,37.7126477,-122.4882599,37.712917,-122.48826
WF9621,Low,1,0.9272200263579042,high risk,10,Alien,2018.0,64.82674399,2,1311772,Procambarus clarkii,37.714,-122.486075,37.714583,-122.486075
WF9622,Low,1,0.7510174910267744,high risk,8,Alien,2014.0,58.98071994,5,1172745,Procambarus clarkii,37.715199,-7.9898,37.714783,-7.989384
WF9623,Low,1,0.8812142448492039,high risk,10,Alien,2018.0,131.4982591,2,1319473,Procambarus clarkii,37.7208253,-121.7848198,37.721753,-121.785747
WF9624,Low,1,0.9287117964961629,high risk,10,Alien,2017.0,222.5039796,1,1317493,Procambarus clarkii,37.7217,-122.4229,37.722083,-122.420417
WF9625,Low,1,0.9208648676235635,high risk,10,Alien,2018.0,31.64849036,1,1317493,Procambarus clarkii,37.72328,-122.4188336,37.723057,-122.41861
WF9626,Low,1,0.8155155413502835,high risk,9,Alien,2005.0,3389.662884,3,1295863,Procambarus clarkii,37.73,-25.1333,37.755417,-25.154583
WF9627,Low,1,0.8385272557643247,high risk,9,Alien,2005.0,1150.396559,1,1295624,Procambarus clarkii,37.73089,-25.18999,37.739583,-25.197083
WF9628,Low,1,0.7530862666052184,high risk,8,Alien,2005.0,1633.063261,5,1296434,Procambarus clarkii,37.73175,-25.2467,37.74625,-25.24375
WF9629,Low,1,0.8123124136856464,high risk,9,Alien,2005.0,623.3742549,1,1296438,Procambarus clarkii,37.73258,-25.30342,37.737917,-25.30125
WF9630,Low,1,0.8273974112455642,high risk,9,Alien,2005.0,122.237365,1,1295980,Procambarus clarkii,37.73338,-25.36014,37.73338,-25.35875
WF9631,Low,1,0.7831363174860339,high risk,9,Alien,2005.0,53.64317062,3,1296058,Procambarus clarkii,37.73416,-25.41686,37.73416,-25.41625
WF9632,Low,1,0.8541328803566489,high risk,9,Alien,2005.0,228.5339353,1,1295750,Procambarus clarkii,37.7349,-25.4736,37.732917,-25.472917
WF9633,Low,1,0.8518724134076674,high risk,9,Alien,2005.0,4.678258431,1,1295723,Procambarus clarkii,37.7356,-25.5303,37.735567,-25.530267
WF9634,Low,1,0.8601652261444829,high risk,9,Alien,2005.0,735.8141816,1,1296337,Procambarus clarkii,37.7363,-25.587,37.742917,-25.587083
WF9635,Low,1,0.8368827279212497,high risk,9,Alien,2005.0,813.8462488,1,1296318,Procambarus clarkii,37.73699,-25.64377,37.742083,-25.650417
WF9636,Low,1,0.846863574771072,high risk,9,Alien,2005.0,151.1755944,1,1296105,Procambarus clarkii,37.7376,-25.7005,37.73875,-25.699583
WF9637,Low,1,0.8257194987968282,high risk,9,Alien,2005.0,3349.866953,2,1295736,Procambarus clarkii,37.7382,-25.7572,37.762917,-25.735417
WF9638,Low,1,0.9188145633124495,high risk,10,Alien,2013.0,35.42633389,1,1307386,Procambarus clarkii,37.7638333,-122.4768333,37.764083,-122.476583
WF9639,Low,1,0.7005437813807447,high risk,8,Alien,1986.0,145.7123937,3,1172745,Procambarus clarkii,37.765725,-7.647002,37.764697,-7.64803
WF9640,Low,1,0.9354963381548792,high risk,10,Alien,2014.0,60.32658438,3,1307693,Procambarus clarkii,37.7665217,-122.4686033,37.766522,-122.467917
WF9641,Low,1,0.9362943078841002,high risk,10,Alien,2016.0,24.87597209,3,1307693,Procambarus clarkii,37.7667,-122.4682,37.7667,-122.467917
WF9642,Low,1,0.9309532553902803,high risk,10,Alien,2011.0,113.8189778,1,1307386,Procambarus clarkii,37.767491,-122.476615,37.766688,-122.475812
WF9643,Low,1,0.9473444008165556,high risk,10,Alien,2016.0,175.000766,3,1307693,Procambarus clarkii,37.7680093,-122.4729413,37.769583,-122.472917
WF9644,Low,1,0.9473444008165556,high risk,10,Alien,2016.0,140.0665424,3,1307693,Procambarus clarkii,37.768467,-122.473656,37.769583,-122.472917
WF9645,Low,1,0.9481743921268541,high risk,10,Alien,2018.0,25.01889776,3,1307693,Procambarus clarkii,37.768525,-122.46958,37.76875,-122.46958
WF9646,Low,1,0.9274280365330658,high risk,10,Alien,1971.0,161.6872345,1,1307386,Procambarus clarkii,37.768537,-122.475397,37.767083,-122.475417
WF9647,Low,1,0.9480668928161557,high risk,10,Alien,2018.0,86.50979586,3,1307693,Procambarus clarkii,37.768805,-122.4726164,37.769583,-122.472616
WF9648,Low,1,0.9542855145161645,high risk,10,Alien,2016.0,9.673973803,3,1307693,Procambarus clarkii,37.76967,-122.47283,37.769583,-122.47283
WF9649,Low,1,0.9524663350080196,high risk,10,Alien,2017.0,40.91063775,3,1307693,Procambarus clarkii,37.7698339,-122.4717568,37.769545,-122.472045
